timestamp,time,temperature,target_temp,kp,ki,kd,control_period,max_duty,pid_output,error,integral_error,derivative_error,heat_input,heat_loss
1759159482571,2025-09-29 23:24:42.571,22.98,28.0,1.0,0.08,0.05,100,100,15.16,7.17,100.0,-0.14,0.227,-0.023
1759159487571,2025-09-29 23:24:47.571,22.45,28.0,1.0,0.08,0.05,100,100,13.0,5.02,100.0,-0.43,0.195,0.02
1759159492571,2025-09-29 23:24:52.571,21.69,28.0,1.0,0.08,0.05,100,100,13.55,5.55,100.0,0.11,0.203,0.009
1759159497571,2025-09-29 23:24:57.571,23.71,28.0,1.0,0.08,0.05,100,100,14.31,6.31,100.0,0.15,0.215,-0.006
1759159502571,2025-09-29 23:25:02.571,23.22,28.0,1.0,0.08,0.05,100,100,12.27,4.29,100.0,-0.4,0.184,0.034
1759159507571,2025-09-29 23:25:07.571,23.57,28.0,1.0,0.08,0.05,100,100,12.78,4.78,100.0,0.1,0.192,0.024
1759159512571,2025-09-29 23:25:12.571,20.94,28.0,1.0,0.08,0.05,100,100,12.43,4.43,100.0,-0.07,0.186,0.031
1759159517571,2025-09-29 23:25:17.571,22.35,28.0,1.0,0.08,0.05,100,100,15.08,7.06,100.0,0.53,0.226,-0.021
1759159522571,2025-09-29 23:25:22.571,22.2,28.0,1.0,0.08,0.05,100,100,13.64,5.65,100.0,-0.28,0.205,0.007
1759159527571,2025-09-29 23:25:27.571,21.75,28.0,1.0,0.08,0.05,100,100,13.8,5.8,100.0,0.03,0.207,0.004
1759159532571,2025-09-29 23:25:32.571,23.43,28.0,1.0,0.08,0.05,100,100,14.25,6.25,100.0,0.09,0.214,-0.005
1759159537571,2025-09-29 23:25:37.571,23.13,28.0,1.0,0.08,0.05,100,100,12.55,4.57,100.0,-0.34,0.188,0.029
1759159542571,2025-09-29 23:25:42.571,22.66,28.0,1.0,0.08,0.05,100,100,12.88,4.87,100.0,0.06,0.193,0.023
1759159547571,2025-09-29 23:25:47.571,22.46,28.0,1.0,0.08,0.05,100,100,13.35,5.34,100.0,0.09,0.2,0.013
1759159552571,2025-09-29 23:25:52.571,23.82,28.0,1.0,0.08,0.05,100,100,13.54,5.54,100.0,0.04,0.203,0.009
1759159557571,2025-09-29 23:25:57.571,23.75,28.0,1.0,0.08,0.05,100,100,12.16,4.18,100.0,-0.27,0.182,0.036
1759159562571,2025-09-29 23:26:02.571,23.51,28.0,1.0,0.08,0.05,100,100,12.25,4.25,100.0,0.01,0.184,0.035
1759159567571,2025-09-29 23:26:07.571,28.18,28.0,1.0,0.08,0.05,100,100,12.49,4.49,100.0,0.05,0.187,0.03
1759159572571,2025-09-29 23:26:12.571,25.56,28.0,1.0,0.08,0.05,100,100,7.7,-0.18,99.08,-0.93,0.115,0.124
1759159577571,2025-09-29 23:26:17.571,25.03,28.0,1.0,0.08,0.05,100,100,10.47,2.44,100.0,0.53,0.157,0.071
1759159582571,2025-09-29 23:26:22.571,27.0,28.0,1.0,0.08,0.05,100,100,10.98,2.97,100.0,0.11,0.165,0.061
1759159587571,2025-09-29 23:26:27.571,29.46,28.0,1.0,0.08,0.05,100,100,8.98,1.0,100.0,-0.4,0.135,0.1
1759159592571,2025-09-29 23:26:32.571,32.77,28.0,1.0,0.08,0.05,100,100,5.93,-1.46,92.7,-0.49,0.089,0.149
1759159597571,2025-09-29 23:26:37.571,35.34,28.0,1.0,0.08,0.05,100,100,0.7,-4.77,68.84,-0.66,0.011,0.215
1759159602571,2025-09-29 23:26:42.571,34.86,28.0,1.0,0.08,0.05,100,100,-4.79,-7.34,32.15,-0.51,0.0,0.267
1759159607571,2025-09-29 23:26:47.571,33.59,28.0,1.0,0.08,0.05,100,100,-7.02,-6.86,-2.13,0.1,0.0,0.257
1759159612571,2025-09-29 23:26:52.571,30.64,28.0,1.0,0.08,0.05,100,100,-7.99,-5.59,-30.1,0.25,0.0,0.232
1759159617571,2025-09-29 23:26:57.571,28.29,28.0,1.0,0.08,0.05,100,100,-6.08,-2.64,-43.32,0.59,0.0,0.173
1759159622571,2025-09-29 23:27:02.571,30.81,28.0,1.0,0.08,0.05,100,100,-3.85,-0.29,-44.77,0.47,0.0,0.126
1759159627571,2025-09-29 23:27:07.571,29.29,28.0,1.0,0.08,0.05,100,100,-7.54,-2.81,-58.81,-0.5,0.0,0.176
1759159632571,2025-09-29 23:27:12.571,28.21,28.0,1.0,0.08,0.05,100,100,-6.5,-1.29,-65.26,0.3,0.0,0.146
1759159637571,2025-09-29 23:27:17.571,29.29,28.0,1.0,0.08,0.05,100,100,-5.51,-0.21,-66.32,0.22,0.0,0.124
1759159642571,2025-09-29 23:27:22.571,31.32,28.0,1.0,0.08,0.05,100,100,-7.13,-1.29,-72.79,-0.22,0.0,0.146
1759159647571,2025-09-29 23:27:27.571,32.31,28.0,1.0,0.08,0.05,100,100,-10.49,-3.32,-89.38,-0.41,0.0,0.186
1759159652571,2025-09-29 23:27:32.571,31.45,28.0,1.0,0.08,0.05,100,100,-12.32,-4.31,-100.0,-0.2,0.0,0.206
1759159657571,2025-09-29 23:27:37.571,31.13,28.0,1.0,0.08,0.05,100,100,-11.44,-3.45,-100.0,0.17,0.0,0.189
1759159662571,2025-09-29 23:27:42.571,30.27,28.0,1.0,0.08,0.05,100,100,-11.13,-3.13,-100.0,0.06,0.0,0.183
1759159667571,2025-09-29 23:27:47.571,28.48,28.0,1.0,0.08,0.05,100,100,-10.26,-2.27,-100.0,0.17,0.0,0.165
1759159672571,2025-09-29 23:27:52.571,28.77,28.0,1.0,0.08,0.05,100,100,-8.47,-0.48,-100.0,0.36,0.0,0.13
1759159677571,2025-09-29 23:27:57.571,28.3,28.0,1.0,0.08,0.05,100,100,-8.78,-0.77,-100.0,-0.06,0.0,0.135
1759159682571,2025-09-29 23:28:02.571,27.4,28.0,1.0,0.08,0.05,100,100,-8.3,-0.3,-100.0,0.09,0.0,0.126
1759159687571,2025-09-29 23:28:07.571,28.48,28.0,1.0,0.08,0.05,100,100,-7.15,0.6,-97.01,0.18,0.0,0.108
1759159692571,2025-09-29 23:28:12.571,27.15,28.0,1.0,0.08,0.05,100,100,-8.44,-0.48,-99.42,-0.22,0.0,0.13
1759159697571,2025-09-29 23:28:17.571,27.81,28.0,1.0,0.08,0.05,100,100,-6.75,0.85,-95.18,0.27,0.0,0.103
1759159702571,2025-09-29 23:28:22.571,26.45,28.0,1.0,0.08,0.05,100,100,-7.36,0.19,-94.24,-0.13,0.0,0.116
1759159707571,2025-09-29 23:28:27.571,28.67,28.0,1.0,0.08,0.05,100,100,-5.36,1.55,-86.52,0.27,0.0,0.089
1759159712571,2025-09-29 23:28:32.571,31.17,28.0,1.0,0.08,0.05,100,100,-7.88,-0.67,-89.85,-0.44,0.0,0.133
1759159717571,2025-09-29 23:28:37.571,31.47,28.0,1.0,0.08,0.05,100,100,-11.2,-3.17,-100.0,-0.5,0.0,0.183
1759159722571,2025-09-29 23:28:42.571,33.14,28.0,1.0,0.08,0.05,100,100,-11.47,-3.47,-100.0,-0.06,0.0,0.189
1759159727571,2025-09-29 23:28:47.571,33.97,28.0,1.0,0.08,0.05,100,100,-13.16,-5.14,-100.0,-0.33,0.0,0.223
1759159732571,2025-09-29 23:28:52.571,32.94,28.0,1.0,0.08,0.05,100,100,-13.98,-5.97,-100.0,-0.17,0.0,0.239
1759159737571,2025-09-29 23:28:57.571,33.3,28.0,1.0,0.08,0.05,100,100,-12.93,-4.94,-100.0,0.21,0.0,0.219
1759159742571,2025-09-29 23:29:02.571,34.65,28.0,1.0,0.08,0.05,100,100,-13.3,-5.3,-100.0,-0.07,0.0,0.226
1759159747571,2025-09-29 23:29:07.571,33.56,28.0,1.0,0.08,0.05,100,100,-14.66,-6.65,-100.0,-0.27,0.0,0.253
1759159752571,2025-09-29 23:29:12.571,31.14,28.0,1.0,0.08,0.05,100,100,-13.54,-5.56,-100.0,0.22,0.0,0.231
1759159757571,2025-09-29 23:29:17.571,32.26,28.0,1.0,0.08,0.05,100,100,-11.11,-3.14,-100.0,0.48,0.0,0.183
1759159762571,2025-09-29 23:29:22.571,32.01,28.0,1.0,0.08,0.05,100,100,-12.27,-4.26,-100.0,-0.22,0.0,0.205
1759159767571,2025-09-29 23:29:27.571,29.16,28.0,1.0,0.08,0.05,100,100,-12.01,-4.01,-100.0,0.05,0.0,0.2
1759159772571,2025-09-29 23:29:32.571,28.87,28.0,1.0,0.08,0.05,100,100,-9.13,-1.16,-100.0,0.57,0.0,0.143
1759159777571,2025-09-29 23:29:37.571,29.35,28.0,1.0,0.08,0.05,100,100,-8.86,-0.87,-100.0,0.06,0.0,0.137
1759159782571,2025-09-29 23:29:42.571,31.52,28.0,1.0,0.08,0.05,100,100,-9.35,-1.35,-100.0,-0.1,0.0,0.147
1759159787571,2025-09-29 23:29:47.571,31.34,28.0,1.0,0.08,0.05,100,100,-11.55,-3.52,-100.0,-0.44,0.0,0.19
1759159792571,2025-09-29 23:29:52.571,32.93,28.0,1.0,0.08,0.05,100,100,-11.34,-3.34,-100.0,0.04,0.0,0.187
1759159797571,2025-09-29 23:29:57.571,35.42,28.0,1.0,0.08,0.05,100,100,-12.95,-4.93,-100.0,-0.32,0.0,0.219
1759159802571,2025-09-29 23:30:02.571,35.46,28.0,1.0,0.08,0.05,100,100,-15.44,-7.42,-100.0,-0.5,0.0,0.268
1759159807571,2025-09-29 23:30:07.571,38.14,28.0,1.0,0.08,0.05,100,100,-15.46,-7.46,-100.0,-0.01,0.0,0.269
1759159812571,2025-09-29 23:30:12.571,38.18,28.0,1.0,0.08,0.05,100,100,-18.17,-10.14,-100.0,-0.54,0.0,0.323
1759159817571,2025-09-29 23:30:17.571,36.76,28.0,1.0,0.08,0.05,100,100,-18.18,-10.18,-100.0,-0.01,0.0,0.324
1759159822571,2025-09-29 23:30:22.571,38.43,28.0,1.0,0.08,0.05,100,100,-16.74,-8.76,-100.0,0.29,0.0,0.295
1759159827571,2025-09-29 23:30:27.571,36.69,28.0,1.0,0.08,0.05,100,100,-18.44,-10.43,-100.0,-0.33,0.0,0.329
1759159832571,2025-09-29 23:30:32.571,35.92,28.0,1.0,0.08,0.05,100,100,-16.67,-8.69,-100.0,0.35,0.0,0.294
1759159837571,2025-09-29 23:30:37.571,35.58,28.0,1.0,0.08,0.05,100,100,-15.91,-7.92,-100.0,0.15,0.0,0.278
1759159842571,2025-09-29 23:30:42.571,35.24,28.0,1.0,0.08,0.05,100,100,-15.57,-7.58,-100.0,0.07,0.0,0.272
1759159847571,2025-09-29 23:30:47.571,38.22,28.0,1.0,0.08,0.05,100,100,-15.24,-7.24,-100.0,0.07,0.0,0.265
1759159852571,2025-09-29 23:30:52.571,39.01,28.0,1.0,0.08,0.05,100,100,-18.25,-10.22,-100.0,-0.6,0.0,0.324
1759159857571,2025-09-29 23:30:57.571,38.54,28.0,1.0,0.08,0.05,100,100,-19.01,-11.01,-100.0,-0.16,0.0,0.34
1759159862571,2025-09-29 23:31:02.571,34.74,28.0,1.0,0.08,0.05,100,100,-18.54,-10.54,-100.0,0.09,0.0,0.331
1759159867571,2025-09-29 23:31:07.571,34.91,28.0,1.0,0.08,0.05,100,100,-14.7,-6.74,-100.0,0.76,0.0,0.255
1759159872571,2025-09-29 23:31:12.571,36.13,28.0,1.0,0.08,0.05,100,100,-14.91,-6.91,-100.0,-0.03,0.0,0.258
1759159877571,2025-09-29 23:31:17.571,36.76,28.0,1.0,0.08,0.05,100,100,-16.14,-8.13,-100.0,-0.24,0.0,0.283
1759159882571,2025-09-29 23:31:22.571,36.21,28.0,1.0,0.08,0.05,100,100,-16.76,-8.76,-100.0,-0.13,0.0,0.295
1759159887571,2025-09-29 23:31:27.571,37.9,28.0,1.0,0.08,0.05,100,100,-16.21,-8.21,-100.0,0.11,0.0,0.284
1759159892571,2025-09-29 23:31:32.571,37.57,30.0,1.0,0.08,0.05,100,100,-17.92,-9.9,-100.0,-0.34,0.0,0.318
1759159897571,2025-09-29 23:31:37.571,36.77,30.0,1.0,0.08,0.05,100,100,-15.55,-7.57,-100.0,0.46,0.0,0.311
1759159902571,2025-09-29 23:31:42.571,36.0,32.0,1.0,0.08,0.05,100,100,-14.76,-6.77,-100.0,0.16,0.0,0.295
1759159907571,2025-09-29 23:31:47.571,35.55,32.0,1.0,0.08,0.05,100,100,-11.97,-4.0,-100.0,0.55,0.0,0.28
1759159912571,2025-09-29 23:31:52.571,35.56,32.0,1.0,0.08,0.05,100,100,-11.54,-3.55,-100.0,0.09,0.0,0.271
1759159917571,2025-09-29 23:31:57.571,34.23,32.0,1.0,0.08,0.05,100,100,-11.56,-3.56,-100.0,-0.0,0.0,0.271
1759159922571,2025-09-29 23:32:02.571,33.28,32.0,1.0,0.08,0.05,100,100,-10.21,-2.23,-100.0,0.27,0.0,0.245
1759159927571,2025-09-29 23:32:07.571,35.57,32.0,1.0,0.08,0.05,100,100,-9.27,-1.28,-100.0,0.19,0.0,0.226
1759159932571,2025-09-29 23:32:12.571,36.31,32.0,1.0,0.08,0.05,100,100,-11.59,-3.57,-100.0,-0.46,0.0,0.271
1759159937571,2025-09-29 23:32:17.571,36.64,32.0,1.0,0.08,0.05,100,100,-12.32,-4.31,-100.0,-0.15,0.0,0.286
1759159942571,2025-09-29 23:32:22.571,36.32,32.0,1.0,0.08,0.05,100,100,-12.65,-4.64,-100.0,-0.07,0.0,0.293
1759159947571,2025-09-29 23:32:27.571,37.22,32.0,1.0,0.08,0.05,100,100,-12.32,-4.32,-100.0,0.06,0.0,0.286
1759159952571,2025-09-29 23:32:32.571,38.14,32.0,1.0,0.08,0.05,100,100,-13.23,-5.22,-100.0,-0.18,0.0,0.304
1759159957571,2025-09-29 23:32:37.571,38.28,32.0,1.0,0.08,0.05,100,100,-14.15,-6.14,-100.0,-0.18,0.0,0.323
1759159962571,2025-09-29 23:32:42.571,38.22,32.0,1.0,0.08,0.05,100,100,-14.28,-6.28,-100.0,-0.03,0.0,0.326
1759159967571,2025-09-29 23:32:47.571,35.96,32.0,1.0,0.08,0.05,100,100,-14.22,-6.22,-100.0,0.01,0.0,0.324
1759159972571,2025-09-29 23:32:52.571,34.57,32.0,1.0,0.08,0.05,100,100,-11.94,-3.96,-100.0,0.45,0.0,0.279
1759159977571,2025-09-29 23:32:57.571,32.88,32.0,1.0,0.08,0.05,100,100,-10.55,-2.57,-100.0,0.28,0.0,0.251
1759159982571,2025-09-29 23:33:02.571,32.54,32.0,1.0,0.08,0.05,100,100,-8.86,-0.88,-100.0,0.34,0.0,0.218
1759159987571,2025-09-29 23:33:07.571,29.73,32.0,1.0,0.08,0.05,100,100,-8.54,-0.54,-100.0,0.07,0.0,0.211
1759159992571,2025-09-29 23:33:12.571,32.86,32.0,1.0,0.08,0.05,100,100,-4.8,2.27,-88.66,0.56,0.0,0.155
1759159997571,2025-09-29 23:33:17.571,34.35,32.0,1.0,0.08,0.05,100,100,-8.33,-0.86,-92.98,-0.63,0.0,0.217
1759160002571,2025-09-29 23:33:22.571,36.77,32.0,1.0,0.08,0.05,100,100,-10.37,-2.35,-100.0,-0.3,0.0,0.247
1759160007571,2025-09-29 23:33:27.571,36.46,32.0,1.0,0.08,0.05,100,100,-12.8,-4.77,-100.0,-0.48,0.0,0.295
1759160012571,2025-09-29 23:33:32.571,37.54,32.0,1.0,0.08,0.05,100,100,-12.45,-4.46,-100.0,0.06,0.0,0.289
1759160017571,2025-09-29 23:33:37.571,38.81,32.0,1.0,0.08,0.05,100,100,-13.55,-5.54,-100.0,-0.22,0.0,0.311
1759160022571,2025-09-29 23:33:42.571,39.36,32.0,1.0,0.08,0.05,100,100,-14.82,-6.81,-100.0,-0.25,0.0,0.336
1759160027571,2025-09-29 23:33:47.571,38.18,32.0,1.0,0.08,0.05,100,100,-15.37,-7.36,-100.0,-0.11,0.0,0.347
1759160032571,2025-09-29 23:33:52.571,39.99,32.0,1.0,0.08,0.05,100,100,-14.17,-6.18,-100.0,0.24,0.0,0.324
1759160037571,2025-09-29 23:33:57.571,37.84,32.0,1.0,0.08,0.05,100,100,-16.01,-7.99,-100.0,-0.36,0.0,0.36
1759160042571,2025-09-29 23:34:02.571,37.19,32.0,1.0,0.08,0.05,100,100,-13.82,-5.84,-100.0,0.43,0.0,0.317
1759160047571,2025-09-29 23:34:07.571,34.32,32.0,1.0,0.08,0.05,100,100,-13.19,-5.19,-100.0,0.13,0.0,0.304
1759160052571,2025-09-29 23:34:12.571,36.34,32.0,1.0,0.08,0.05,100,100,-10.29,-2.32,-100.0,0.57,0.0,0.246
1759160057571,2025-09-29 23:34:17.571,38.46,32.0,1.0,0.08,0.05,100,100,-12.36,-4.34,-100.0,-0.4,0.0,0.287
1759160062571,2025-09-29 23:34:22.571,34.72,32.0,1.0,0.08,0.05,100,100,-14.48,-6.46,-100.0,-0.42,0.0,0.329
1759160067571,2025-09-29 23:34:27.571,35.26,32.0,1.0,0.08,0.05,100,100,-10.69,-2.72,-100.0,0.75,0.0,0.254
1759160072571,2025-09-29 23:34:32.571,34.17,32.0,1.0,0.08,0.05,100,100,-11.27,-3.26,-100.0,-0.11,0.0,0.265
1759160077571,2025-09-29 23:34:37.571,33.34,32.0,1.0,0.08,0.05,100,100,-10.16,-2.17,-100.0,0.22,0.0,0.243
1759160082571,2025-09-29 23:34:42.571,32.35,32.0,1.0,0.08,0.05,100,100,-9.33,-1.34,-100.0,0.17,0.0,0.227
1759160087571,2025-09-29 23:34:47.571,32.05,32.0,1.0,0.08,0.05,100,100,-8.34,-0.35,-100.0,0.2,0.0,0.207
1759160092571,2025-09-29 23:34:52.571,31.63,32.0,1.0,0.08,0.05,100,100,-8.05,-0.05,-100.0,0.06,0.0,0.201
1759160097571,2025-09-29 23:34:57.571,31.99,32.0,1.0,0.08,0.05,100,100,-7.47,0.37,-98.14,0.08,0.0,0.193
1759160102571,2025-09-29 23:35:02.571,31.31,32.0,1.0,0.08,0.05,100,100,-7.84,0.01,-98.1,-0.07,0.0,0.2
1759160107571,2025-09-29 23:35:07.571,32.71,32.0,1.0,0.08,0.05,100,100,-6.87,0.69,-94.63,0.14,0.0,0.186
1759160112571,2025-09-29 23:35:12.571,30.97,32.0,1.0,0.08,0.05,100,100,-8.58,-0.71,-98.17,-0.28,0.0,0.214
1759160117571,2025-09-29 23:35:17.571,31.82,32.0,1.0,0.08,0.05,100,100,-6.39,1.03,-93.01,0.35,0.0,0.179
1759160122571,2025-09-29 23:35:22.571,31.08,32.0,1.0,0.08,0.05,100,100,-7.2,0.18,-92.12,-0.17,0.0,0.196
1759160127571,2025-09-29 23:35:27.571,28.36,32.0,1.0,0.08,0.05,100,100,-6.08,0.92,-87.53,0.15,0.0,0.182
1759160132571,2025-09-29 23:35:32.571,28.6,32.0,1.0,0.08,0.05,100,100,-1.88,3.64,-69.34,0.54,0.0,0.127
1759160137571,2025-09-29 23:35:37.571,27.82,32.0,1.0,0.08,0.05,100,100,-0.79,3.4,-52.35,-0.05,0.0,0.132
1759160142571,2025-09-29 23:35:42.571,28.38,32.0,1.0,0.08,0.05,100,100,1.67,4.18,-31.44,0.16,0.025,0.116
1759160147571,2025-09-29 23:35:47.571,31.62,32.0,1.0,0.08,0.05,100,100,2.55,3.62,-13.32,-0.11,0.038,0.128
1759160152571,2025-09-29 23:35:52.571,33.7,32.0,1.0,0.08,0.05,100,100,-0.56,0.38,-11.4,-0.65,0.0,0.192
1759160157571,2025-09-29 23:35:57.571,33.02,32.0,1.0,0.08,0.05,100,100,-3.31,-1.7,-19.88,-0.42,0.0,0.234
1759160162571,2025-09-29 23:36:02.571,34.56,32.0,1.0,0.08,0.05,100,100,-3.01,-1.02,-24.97,0.14,0.0,0.22
1759160167571,2025-09-29 23:36:07.571,36.93,32.0,1.0,0.08,0.05,100,100,-5.59,-2.56,-37.76,-0.31,0.0,0.251
1759160172571,2025-09-29 23:36:12.571,36.99,32.0,1.0,0.08,0.05,100,100,-9.94,-4.93,-62.4,-0.47,0.0,0.299
1759160177571,2025-09-29 23:36:17.571,37.22,32.0,1.0,0.08,0.05,100,100,-11.98,-4.99,-87.34,-0.01,0.0,0.3
1759160182571,2025-09-29 23:36:22.571,35.09,40.0,1.0,0.08,0.05,100,100,-13.22,-5.22,-100.0,-0.05,0.0,0.304
1759160187571,2025-09-29 23:36:27.571,36.51,40.0,1.0,0.08,0.05,100,100,-1.02,4.91,-75.44,2.03,0.0,0.262
1759160192571,2025-09-29 23:36:32.571,40.19,40.0,1.0,0.08,0.05,100,100,-1.17,3.49,-58.01,-0.29,0.0,0.29
1759160197571,2025-09-29 23:36:37.571,37.91,40.0,1.0,0.08,0.05,100,100,-4.94,-0.19,-58.95,-0.73,0.0,0.364
1759160202571,2025-09-29 23:36:42.571,37.11,40.0,1.0,0.08,0.05,100,100,-1.77,2.09,-48.49,0.46,0.0,0.318
1759160207571,2025-09-29 23:36:47.571,36.0,40.0,1.0,0.08,0.05,100,100,0.18,2.89,-34.03,0.16,0.003,0.302
1759160212571,2025-09-29 23:36:52.571,39.26,40.0,1.0,0.08,0.05,100,100,2.89,4.0,-14.01,0.22,0.043,0.28
1759160217571,2025-09-29 23:36:57.571,36.44,40.0,1.0,0.08,0.05,100,100,-0.12,0.74,-10.3,-0.65,0.0,0.345
1759160222571,2025-09-29 23:37:02.571,36.86,40.0,1.0,0.08,0.05,100,100,4.19,3.56,7.5,0.56,0.063,0.289
1759160227571,2025-09-29 23:37:07.571,36.07,40.0,1.0,0.08,0.05,100,100,4.99,3.14,23.19,-0.08,0.075,0.297
1759160232571,2025-09-29 23:37:12.571,35.9,40.0,1.0,0.08,0.05,100,100,7.37,3.93,42.85,0.16,0.11,0.281
1759160237571,2025-09-29 23:37:17.571,37.43,40.0,1.0,0.08,0.05,100,100,9.17,4.1,63.36,0.03,0.138,0.278
1759160242571,2025-09-29 23:37:22.571,35.69,40.0,1.0,0.08,0.05,100,100,8.66,2.57,76.23,-0.31,0.13,0.309
1759160247571,2025-09-29 23:37:27.571,35.62,40.0,1.0,0.08,0.05,100,100,12.14,4.31,97.76,0.35,0.182,0.274
1759160252571,2025-09-29 23:37:32.571,35.31,40.0,1.0,0.08,0.05,100,100,12.38,4.38,100.0,0.02,0.186,0.272
1759160257571,2025-09-29 23:37:37.571,32.77,40.0,1.0,0.08,0.05,100,100,12.69,4.69,100.0,0.06,0.19,0.266
1759160262571,2025-09-29 23:37:42.571,32.4,40.0,1.0,0.08,0.05,100,100,15.26,7.23,100.0,0.51,0.229,0.215
1759160267571,2025-09-29 23:37:47.571,31.41,40.0,1.0,0.08,0.05,100,100,15.61,7.6,100.0,0.07,0.234,0.208
1759160272571,2025-09-29 23:37:52.571,29.18,40.0,1.0,0.08,0.05,100,100,16.6,8.59,100.0,0.2,0.249,0.188
1759160277571,2025-09-29 23:37:57.571,29.69,40.0,1.0,0.08,0.05,100,100,18.84,10.82,100.0,0.45,0.283,0.144
1759160282571,2025-09-29 23:38:02.571,29.42,40.0,1.0,0.08,0.05,100,100,18.3,10.31,100.0,-0.1,0.275,0.154
1759160287571,2025-09-29 23:38:07.571,30.84,40.0,1.0,0.08,0.05,100,100,18.59,10.58,100.0,0.06,0.279,0.148
1759160292571,2025-09-29 23:38:12.571,30.71,40.0,1.0,0.08,0.05,100,100,17.14,9.16,100.0,-0.29,0.257,0.177
1759160297571,2025-09-29 23:38:17.571,28.54,40.0,1.0,0.08,0.05,100,100,17.29,9.29,100.0,0.03,0.259,0.174
1759160302571,2025-09-29 23:38:22.571,30.63,40.0,1.0,0.08,0.05,100,100,19.49,11.46,100.0,0.44,0.292,0.131
1759160307571,2025-09-29 23:38:27.571,30.47,40.0,1.0,0.08,0.05,100,100,17.35,9.37,100.0,-0.42,0.26,0.173
1759160312571,2025-09-29 23:38:32.571,30.49,40.0,1.0,0.08,0.05,100,100,17.54,9.53,100.0,0.03,0.263,0.169
1759160317571,2025-09-29 23:38:37.571,30.32,40.0,1.0,0.08,0.05,100,100,17.51,9.51,100.0,-0.01,0.263,0.17
1759160322571,2025-09-29 23:38:42.571,32.18,40.0,1.0,0.08,0.05,100,100,17.68,9.68,100.0,0.03,0.265,0.166
1759160327571,2025-09-29 23:38:47.571,32.9,40.0,1.0,0.08,0.05,100,100,15.8,7.82,100.0,-0.37,0.237,0.204
1759160332571,2025-09-29 23:38:52.571,34.75,40.0,1.0,0.08,0.05,100,100,15.09,7.1,100.0,-0.14,0.226,0.218
1759160337571,2025-09-29 23:38:57.571,34.61,40.0,1.0,0.08,0.05,100,100,13.23,5.25,100.0,-0.37,0.199,0.255
1759160342571,2025-09-29 23:39:02.571,36.01,40.0,1.0,0.08,0.05,100,100,13.4,5.39,100.0,0.03,0.201,0.252
1759160347571,2025-09-29 23:39:07.571,33.94,40.0,1.0,0.08,0.05,100,100,11.98,3.99,100.0,-0.28,0.18,0.28
1759160352571,2025-09-29 23:39:12.571,32.47,40.0,1.0,0.08,0.05,100,100,14.08,6.06,100.0,0.41,0.211,0.239
1759160357571,2025-09-29 23:39:17.571,32.43,40.0,1.0,0.08,0.05,100,100,15.54,7.53,100.0,0.29,0.233,0.209
1759160362571,2025-09-29 23:39:22.571,33.1,40.0,1.0,0.08,0.05,100,100,15.57,7.57,100.0,0.01,0.234,0.209
1759160367571,2025-09-29 23:39:27.571,32.76,40.0,1.0,0.08,0.05,100,100,14.9,6.9,100.0,-0.13,0.223,0.222
1759160372571,2025-09-29 23:39:32.571,33.44,40.0,1.0,0.08,0.05,100,100,15.24,7.24,100.0,0.07,0.229,0.215
1759160377571,2025-09-29 23:39:37.571,32.51,40.0,1.0,0.08,0.05,100,100,14.56,6.56,100.0,-0.13,0.218,0.229
1759160382571,2025-09-29 23:39:42.571,33.94,40.0,1.0,0.08,0.05,100,100,15.5,7.49,100.0,0.19,0.233,0.21
1759160387571,2025-09-29 23:39:47.571,33.5,40.0,1.0,0.08,0.05,100,100,14.05,6.06,100.0,-0.29,0.211,0.239
1759160392571,2025-09-29 23:39:52.571,34.49,40.0,1.0,0.08,0.05,100,100,14.5,6.5,100.0,0.09,0.218,0.23
1759160397571,2025-09-29 23:39:57.571,34.76,40.0,1.0,0.08,0.05,100,100,13.5,5.51,100.0,-0.2,0.203,0.25
1759160402571,2025-09-29 23:40:02.571,33.03,40.0,1.0,0.08,0.05,100,100,13.24,5.24,100.0,-0.05,0.199,0.255
1759160407571,2025-09-29 23:40:07.571,32.82,40.0,1.0,0.08,0.05,100,100,14.99,6.97,100.0,0.35,0.225,0.221
1759160412571,2025-09-29 23:40:12.571,31.93,40.0,1.0,0.08,0.05,100,100,15.19,7.18,100.0,0.04,0.228,0.216
1759160417571,2025-09-29 23:40:17.571,33.04,40.0,1.0,0.08,0.05,100,100,16.08,8.07,100.0,0.18,0.241,0.199
1759160422571,2025-09-29 23:40:22.571,35.57,40.0,1.0,0.08,0.05,100,100,14.94,6.96,100.0,-0.22,0.224,0.221
1759160427571,2025-09-29 23:40:27.571,33.3,40.0,1.0,0.08,0.05,100,100,12.41,4.43,100.0,-0.5,0.186,0.271
1759160432571,2025-09-29 23:40:32.571,33.3,40.0,1.0,0.08,0.05,100,100,14.72,6.7,100.0,0.45,0.221,0.226
1759160437571,2025-09-29 23:40:37.571,33.25,40.0,1.0,0.08,0.05,100,100,14.7,6.7,100.0,0.0,0.22,0.226
1759160442571,2025-09-29 23:40:42.571,32.48,40.0,1.0,0.08,0.05,100,100,14.75,6.75,100.0,0.01,0.221,0.225
1759160447571,2025-09-29 23:40:47.571,33.51,40.0,1.0,0.08,0.05,100,100,15.53,7.52,100.0,0.15,0.233,0.21
1759160452571,2025-09-29 23:40:52.571,31.96,40.0,1.0,0.08,0.05,100,100,14.48,6.49,100.0,-0.2,0.217,0.23
